,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,0.1218032251184579,0.1218032251184579,0.0,0.1,776.2470688167657,40.24967308649327,0.0,1.0,0.0,1.0,2.0,0,1
1,0.2045913784348761,0.2045913784348761,0.0,0.1,776.6257625990478,40.95222191599909,0.0,1.0,0.0,1.0,2.0,0,1
2,0.189794977687462,0.189794977687462,0.0,0.1,776.1246815053544,39.50268212460317,0.0,1.0,0.0,1.0,2.0,0,1
3,0.0992368046085707,0.0992368046085707,1.0,0.1,776.387689986234,41.3272764124221,0.0,1.0,0.0,1.0,2.0,0,1
4,0.01977378541438,0.01977378541438,1.0,0.1,776.5236467196546,43.10711582845707,0.0,1.0,0.0,1.0,2.0,0,1
5,0.0707565625029912,0.0707565625029912,1.0,0.1,776.7316514148577,42.70887377114013,0.0,1.0,0.0,1.0,2.0,0,1
6,0.18621793088182,0.18621793088182,0.0,0.1,778.1141799858166,40.676433129986464,0.0,1.0,0.0,1.0,2.0,0,1
7,0.1458698736237857,0.1458698736237857,0.0,0.1,782.8932655699472,34.171424866955064,0.0,1.0,0.0,1.0,2.0,0,1
8,0.1498827810480229,0.1498827810480229,0.0,0.1,,,0.0,1.0,,,2.0,0,1
9,0.1827971638114785,0.1827971638114785,0.0,0.1,,,0.0,1.0,,,2.0,0,1
10,0.1975273957878443,0.1975273957878443,0.0,0.1,,,0.0,1.0,,,2.0,0,1
11,0.0574058258505061,0.0574058258505061,1.0,0.1,,,0.0,1.0,,,2.0,0,1
12,0.1787411398290072,0.1787411398290072,0.0,0.1,,,0.0,1.0,,,2.0,0,1
13,0.196550304165006,0.196550304165006,0.0,0.1,,,0.0,1.0,,,2.0,0,1
14,0.1615003960975862,0.1615003960975862,0.0,0.1,,,0.0,1.0,,,2.0,0,1
15,0.2314773763788948,0.2314773763788948,0.0,0.1,,,0.0,1.0,,,2.0,0,1
16,0.2162566381803094,0.2162566381803094,0.0,0.1,,,0.0,1.0,,,2.0,0,1
17,0.1602364675547749,0.1602364675547749,0.0,0.1,,,0.0,1.0,,,2.0,0,1
18,0.1244525574433485,0.1244525574433485,0.0,0.1,,,0.0,1.0,,,2.0,0,1
19,0.1252471439127824,0.1252471439127824,0.0,0.1,,,0.0,1.0,,,2.0,0,1
20,0.1308243997860034,0.1308243997860034,0.0,0.1,,,0.0,1.0,,,2.0,0,1
21,0.1846534663431057,0.1846534663431057,0.0,0.1,,,0.0,1.0,,,2.0,0,1
22,0.0943201946984319,0.0943201946984319,1.0,0.1,,,0.0,1.0,,,2.0,0,1
23,0.1363934892208471,0.1363934892208471,0.0,0.1,,,0.0,1.0,,,2.0,0,1
24,0.2262459135109671,0.2262459135109671,0.0,0.1,,,0.0,1.0,,,2.0,0,1
25,0.1586128985618043,0.1586128985618043,0.0,0.1,,,0.0,1.0,,,2.0,0,1
26,0.184875004819249,0.184875004819249,0.0,0.1,,,0.0,1.0,,,2.0,0,1
27,0.0913810392964715,0.0913810392964715,1.0,0.1,,,0.0,1.0,,,2.0,0,1
